Viewer,Image,Type,Value,X,Y,Z,Series,Label 1,Label 2,Label 3,Label 4
Colin27_T1_seg_MNI,工作记忆_C05_1k_ALE,Cluster 1 of 3,0.10130485892295837,2,14,50,1,
Colin27_T1_seg_MNI,工作记忆_C05_1k_ALE,Cluster 1 of 3,0.013235439546406269,58,34,18,1,
Colin27_T1_seg_MNI,工作记忆_C05_1k_ALE,Cluster 1 of 3,0.0,27,21,34,1,
Colin27_T1_seg_MNI,工作记忆_C05_1k_ALE,Cluster 2 of 3,0.08728092908859253,-46,10,28,1,
Colin27_T1_seg_MNI,工作记忆_C05_1k_ALE,Cluster 2 of 3,0.013236186699941754,-24,21,59,1,
Colin27_T1_seg_MNI,工作记忆_C05_1k_ALE,Cluster 2 of 3,0.04798091296106577,-39,18,25,1,
Colin27_T1_seg_MNI,工作记忆_C05_1k_ALE,Cluster 3 of 3,0.10178310424089432,-36,-50,44,1,
Colin27_T1_seg_MNI,工作记忆_C05_1k_ALE,Cluster 3 of 3,0.01323590986430645,-20,-50,56,1,
Colin27_T1_seg_MNI,工作记忆_C05_1k_ALE,Cluster 3 of 3,0.0,1,-55,48,1,
